customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1928,Sully Dorling,Male,2,1977-09-24,46.00 ,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13
1953,Luisa McGlue,Female,23,1978-06-05,45.00 ,Paralegal,Financial Services,High Net Worth,N,No,12
1957,Gary Eager,Male,1,1977-09-19,46.00 ,Accountant IV,Property,Affluent Customer,N,No,4
1962,Paddie Grunder,Male,13,1977-11-01,45.00 ,Sales Representative,Retail,Mass Customer,N,Yes,22
1977,Myrtia Paschke,Female,28,1977-10-04,45.00 ,NA,Manufacturing,Mass Customer,N,Yes,5
2001,Mada Martinho,Female,21,1977-10-06,45.00 ,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3
2011,Guthrie MacAne,Male,68,1978-01-22,45.00 ,VP Sales,Manufacturing,High Net Worth,N,Yes,12
2039,Laureen Blower,Female,38,1978-03-26,45.00 ,Senior Developer,IT,High Net Worth,N,Yes,7
2043,Veronike Clampett,Female,67,1977-09-05,46.00 ,Software Consultant,n/a,Mass Customer,N,No,7
2053,Horatius Dufton,Male,7,1978-05-28,45.00 ,NA,Financial Services,Affluent Customer,N,Yes,11
2058,Ronna Wickersham,Female,99,1978-02-04,45.00 ,Database Administrator I,Agriculture,High Net Worth,N,No,7
2065,Silvio Henrichs,Male,66,1978-03-13,45.00 ,Technical Writer,Retail,Mass Customer,N,Yes,12
2071,Ardis Ramelet,Female,69,1978-02-07,45.00 ,NA,n/a,Mass Customer,N,No,10
2092,Stavros Hazelby,Male,14,1977-12-22,45.00 ,Safety Technician IV,Manufacturing,High Net Worth,N,No,18
2100,Der Blatcher,Male,34,1978-05-30,45.00 ,Marketing Assistant,IT,Mass Customer,N,No,14
2124,Damien Bartczak,Male,17,1978-01-30,45.00 ,NA,Retail,High Net Worth,N,No,18
2144,Maureene Kingstne,Female,12,1978-04-11,45.00 ,Office Assistant IV,Property,Mass Customer,N,Yes,9
2149,Lana Druce,Female,26,1978-05-19,45.00 ,Professor,n/a,High Net Worth,N,No,6
2157,Alidia Petyankin,Female,52,1978-01-30,45.00 ,Community Outreach Specialist,Property,Mass Customer,N,No,19
2177,Waverly Creebo,Male,35,1977-10-08,45.00 ,Social Worker,Health,Mass Customer,N,No,9
2202,Diannne Neissen,Female,46,1977-08-19,46.00 ,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,8
2230,Gertruda Shrimpling,Female,53,1977-12-22,45.00 ,NA,n/a,Mass Customer,N,No,19
2242,Elsy Springell,Female,25,1977-09-24,46.00 ,VP Sales,n/a,Mass Customer,N,Yes,21
2256,Mara Rosterne,Female,28,1978-02-26,45.00 ,Marketing Manager,Retail,Mass Customer,N,No,15
2257,Siward Corradino,Male,27,1977-10-13,45.00 ,Librarian,Entertainment,Mass Customer,N,No,15
2278,Gerri Heliet,Male,11,1977-09-25,45.00 ,Product Engineer,Health,Affluent Customer,N,Yes,8
2316,Vernen Bourgaize,Male,79,1978-03-21,45.00 ,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11
2336,Karney Labrone,Male,59,1978-01-19,45.00 ,Dental Hygienist,Health,Affluent Customer,N,No,17
2340,Joachim Amer,Male,33,1978-03-29,45.00 ,Research Assistant IV,Health,Mass Customer,N,Yes,16
2372,Jim Shoppee,Male,14,1977-09-10,46.00 ,Clinical Specialist,Health,Affluent Customer,N,No,10
2387,Roy Jone,Male,33,1977-08-30,46.00 ,Nurse,n/a,High Net Worth,N,Yes,9
2400,Lindsay Stollsteiner,Male,73,1978-02-28,45.00 ,Office Assistant III,Property,Mass Customer,N,Yes,22
2401,Drake Riguard,Male,7,1977-07-31,46.00 ,Staff Scientist,n/a,Mass Customer,N,Yes,15
2403,Karalee Tremlett,Female,41,1977-10-25,45.00 ,Technical Writer,Financial Services,Affluent Customer,N,No,12
2455,Kathe Heatlie,Female,64,1977-10-09,45.00 ,NA,Manufacturing,Mass Customer,N,No,21
2463,Krystle Jovicevic,Female,54,1978-01-30,45.00 ,Pharmacist,Health,Mass Customer,N,No,12
2487,Elton Piggford,Male,92,1978-01-13,45.00 ,Operator,IT,Affluent Customer,N,Yes,14
2498,Rosana Emmatt,Female,70,1978-02-02,45.00 ,Software Test Engineer III,Retail,High Net Worth,N,No,8
2545,Grayce Aumerle,Female,33,1978-04-11,45.00 ,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16
2570,Hirsch Peele,Male,13,1977-09-10,46.00 ,Professor,Financial Services,Mass Customer,N,Yes,18
2582,Harv Pavey,Male,98,1977-08-10,46.00 ,Director of Sales,Health,Mass Customer,N,No,7
2595,Land Bangley,Male,56,1977-08-17,46.00 ,Nurse Practicioner,n/a,Affluent Customer,N,Yes,8
2618,Jay Prue,Male,85,1977-12-14,45.00 ,Administrative Assistant IV,n/a,Mass Customer,N,No,4
2644,Brooke Alastair,Male,72,1977-09-03,46.00 ,VP Sales,IT,Mass Customer,N,No,12
2654,Dawn Yakovitch,Female,83,1977-11-28,45.00 ,Tax Accountant,Telecommunications,Mass Customer,N,No,13
2662,Louisette Cullimore,Female,53,1977-12-21,45.00 ,Accountant IV,Property,Mass Customer,N,Yes,16
2689,Tore Doerr,Male,17,1978-03-23,45.00 ,Senior Developer,n/a,Mass Customer,N,No,10
2699,Michal Woltering,Male,93,1978-05-25,45.00 ,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,16
2723,Morganne Smitham,Female,71,1978-04-20,45.00 ,Associate Professor,Manufacturing,Mass Customer,N,Yes,18
2790,Shirleen Shelsher,Female,16,1977-12-01,45.00 ,Account Representative IV,Retail,High Net Worth,N,Yes,20
2796,Margette Vidyapin,Female,52,1977-11-01,45.00 ,Web Designer II,Manufacturing,Mass Customer,N,No,9
2819,Clyve Starmont,Male,63,1977-12-04,45.00 ,Executive Secretary,Manufacturing,Affluent Customer,N,No,14
2839,Jaime Dikelin,Female,12,1977-06-07,46.00 ,Assistant Media Planner,Entertainment,Mass Customer,N,No,10
2871,Hubie Keld,Male,49,1978-03-20,45.00 ,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15
2874,Delores Ashcroft,Female,97,1977-12-28,45.00 ,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,18
2903,Avery Adamov,Male,47,1977-09-20,46.00 ,Operator,Manufacturing,Affluent Customer,N,Yes,9
2904,Freddi Arrington,Female,26,1977-06-30,46.00 ,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11
2925,Henderson Sloey,Male,36,1978-05-02,45.00 ,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,19
2935,Jessi Aldwich,Female,41,1978-04-23,45.00 ,NA,Manufacturing,Mass Customer,N,No,17
2947,Standford Sauter,Male,75,1977-10-13,45.00 ,NA,Manufacturing,Mass Customer,N,No,11
2949,Alexa Simanek,Female,68,1977-09-21,46.00 ,NA,Telecommunications,Mass Customer,N,No,17
2951,Duffy Godbehere,Male,13,1977-09-25,45.00 ,Community Outreach Specialist,Financial Services,High Net Worth,N,No,12
2968,Lek Viel,Male,38,1977-11-25,45.00 ,Human Resources Assistant III,Retail,High Net Worth,N,No,16
2977,Ottilie Filkov,Female,28,1977-10-16,45.00 ,Community Outreach Specialist,n/a,Affluent Customer,N,No,18
2990,Brice Martinuzzi,Male,65,1978-03-16,45.00 ,GIS Technical Architect,Agriculture,High Net Worth,N,No,8
3001,Gal Waleran,Male,48,1977-07-22,46.00 ,Engineer IV,Agriculture,Mass Customer,N,No,20
3027,Augy Rudall,Male,83,1977-10-30,45.00 ,Research Nurse,Health,Mass Customer,N,Yes,5
3065,Winna Brusle,Female,88,1978-01-05,45.00 ,Recruiter,Financial Services,High Net Worth,N,Yes,13
3085,Kaleb Eslemont,Male,91,1978-01-21,45.00 ,Accountant IV,n/a,Affluent Customer,N,No,5
3097,Alessandro Casley,Male,2,1978-05-09,45.00 ,Actuary,Financial Services,Affluent Customer,N,Yes,19
3146,Fredrika Kleinmintz,Female,79,1978-01-28,45.00 ,Project Manager,Property,Mass Customer,N,No,15
3162,Deanne Delacour,Female,76,1978-02-24,45.00 ,Media Manager IV,Agriculture,Mass Customer,N,Yes,15
3176,Rafe Antoniak,Male,60,1977-12-04,45.00 ,Physical Therapy Assistant,n/a,Affluent Customer,N,No,16
3177,Titos Scanes,Male,93,1978-05-07,45.00 ,Database Administrator IV,n/a,Affluent Customer,N,No,6
3194,Hakeem Bernardinelli,Male,38,1978-03-11,45.00 ,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,11
3196,Teddi Adcocks,Female,11,1977-08-04,46.00 ,Engineer IV,Health,Mass Customer,N,No,8
3238,Sauveur Edmands,Male,23,1977-07-20,46.00 ,Executive Secretary,Retail,Mass Customer,N,No,14
3273,Darline Alpes,Female,72,1978-05-17,45.00 ,General Manager,Entertainment,Mass Customer,N,No,11
3289,Frederico Spearman,Male,43,1978-01-04,45.00 ,Assistant Manager,Property,Mass Customer,N,No,12
3345,Hersch Gilkes,Male,83,1977-06-23,46.00 ,NA,Financial Services,High Net Worth,N,No,12
3354,Ollie Restorick,Male,18,1978-03-27,45.00 ,NA,Manufacturing,Mass Customer,N,Yes,11
3371,Josey Alves,Female,56,1977-10-30,45.00 ,Analyst Programmer,Retail,Mass Customer,N,No,17
3382,Burk Walczak,Male,90,1977-12-17,45.00 ,Business Systems Development Analyst,n/a,High Net Worth,N,No,10
3422,Lucine Virgin,Female,38,1978-05-06,45.00 ,Professor,Manufacturing,Mass Customer,N,No,5
3444,Kara-lynn Bims,Female,75,1977-12-25,45.00 ,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7
3447,Linell ,Female,43,1977-11-23,45.00 ,NA,Financial Services,High Net Worth,N,No,17
3458,Alejandro Shakelade,Male,35,1977-12-01,45.00 ,Web Developer III,Manufacturing,High Net Worth,N,Yes,19
3465,Hadria Pizer,Female,71,1978-02-01,45.00 ,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7
3472,Dionysus McCarlie,Male,10,1977-06-27,46.00 ,VP Marketing,Retail,Affluent Customer,N,Yes,18
3487,Amalee Sanderson,Female,4,1977-12-15,45.00 ,Analyst Programmer,Health,High Net Worth,N,No,18
3519,Aldus Kenningley,Male,16,1978-05-21,45.00 ,Software Consultant,Manufacturing,Mass Customer,N,Yes,11
3538,Kerby Nassie,Male,19,1977-11-14,45.00 ,Marketing Manager,Health,Mass Customer,N,No,8
3554,Briggs Mower,Male,34,1978-04-06,45.00 ,GIS Technical Architect,IT,Mass Customer,N,Yes,16
3557,Tisha Gibbings,Female,79,1978-05-12,45.00 ,NA,Health,Affluent Customer,N,No,18
3590,Carolan Velez,Female,32,1978-04-16,45.00 ,NA,Manufacturing,Mass Customer,N,Yes,19
3596,Christi Gilluley,Female,57,1977-12-25,45.00 ,Executive Secretary,Retail,Mass Customer,N,No,20
3635,Elset ,Female,51,1977-07-06,46.00 ,VP Marketing,Retail,High Net Worth,N,No,9
3649,Jayne Gawthrope,Female,66,1977-07-12,46.00 ,Office Assistant II,Property,Mass Customer,N,Yes,12
3662,Pippo Cator,Male,79,1977-12-30,45.00 ,Community Outreach Specialist,Retail,Mass Customer,N,No,15
3669,Maynard Isaq,Male,11,1977-06-18,46.00 ,Design Engineer,Manufacturing,Affluent Customer,N,No,18
3695,Lem Clamp,Male,33,1978-02-27,45.00 ,Account Coordinator,Entertainment,Affluent Customer,N,Yes,3
3733,Shelden Rodenburg,Male,70,1977-11-01,45.00 ,NA,n/a,Mass Customer,N,No,11
3745,Randy Duligall,Female,90,1977-12-05,45.00 ,Dental Hygienist,Health,Mass Customer,N,Yes,20
3756,Barry ,Male,22,1977-07-08,46.00 ,NA,n/a,Affluent Customer,N,No,10
3805,Margaret McSperrin,Female,52,1977-08-16,46.00 ,Software Test Engineer II,Property,Affluent Customer,N,No,4
3812,Sophie Druhan,Female,91,1977-07-04,46.00 ,VP Product Management,Retail,Mass Customer,N,Yes,12
3865,Urbanus Fuxman,Male,49,1978-03-15,45.00 ,NA,Manufacturing,Mass Customer,N,Yes,11
3878,Waldon Digges,Male,99,1978-02-24,45.00 ,Programmer III,n/a,Mass Customer,N,No,9
3891,Amalea Elcy,Female,61,1977-08-01,46.00 ,Staff Accountant II,Retail,High Net Worth,N,Yes,7
3892,Roma Finlater,Male,19,1978-01-29,45.00 ,Staff Scientist,n/a,Mass Customer,N,Yes,15
3904,Arabelle Nevill,Female,15,1977-12-17,45.00 ,Sales Representative,Retail,Affluent Customer,N,No,7
3918,Rosalia Skedge,Female,52,1977-07-05,46.00 ,Junior Executive,n/a,High Net Worth,N,No,18
3923,Shay Rayer,Male,90,1978-01-04,45.00 ,Product Engineer,Financial Services,High Net Worth,N,No,16
3927,Conway ,Male,29,1978-01-07,45.00 ,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,7
3934,Cherice Wehner,Female,38,1977-11-25,45.00 ,Sales Associate,Manufacturing,Mass Customer,N,Yes,16
3940,Anna Warmington,Female,9,1977-11-18,45.00 ,Sales Representative,Retail,Mass Customer,N,No,9
3941,Cinnamon Batram,Female,27,1978-05-03,45.00 ,Technical Writer,Manufacturing,Mass Customer,N,Yes,11
3962,Benoit ,Male,17,1977-10-06,45.00 ,Project Manager,Agriculture,High Net Worth,N,Yes,14
3967,Lillis Dobrowolski,Female,90,1978-04-18,45.00 ,Senior Editor,Manufacturing,Affluent Customer,N,No,7
3968,Alexandra Kroch,Female,99,1977-12-22,45.00 ,NA,Property,High Net Worth,N,No,22
3969,Randee Penchen,Female,93,1977-07-16,46.00 ,Accountant II,Manufacturing,Affluent Customer,N,Yes,10
26,Trixi Ginnelly,Female,12,1978-06-10,45.00 ,Editor,Financial Services,Mass Customer,N,Yes,16
27,Garvin Klees,Male,37,1978-09-25,44.00 ,Research Nurse,Health,Mass Customer,N,Yes,12
39,Hunfredo Smalley,Male,5,1979-04-16,44.00 ,Assistant Media Planner,Entertainment,Mass Customer,N,No,22
75,Dollie Sealy,Female,28,1978-07-15,45.00 ,VP Product Management,Property,Mass Customer,N,No,19
109,Cody Blabey,Male,16,1978-12-11,44.00 ,Marketing Assistant,n/a,Affluent Customer,N,Yes,4
120,Sloan Wagg,Male,80,1978-09-02,45.00 ,Legal Assistant,Financial Services,High Net Worth,N,Yes,4
122,Colver Itter,Male,87,1979-04-19,44.00 ,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,12
190,Hayley Girardengo,Female,42,1979-02-04,44.00 ,Registered Nurse,Health,Affluent Customer,N,No,10
192,Goldi Osler,Female,2,1978-11-19,44.00 ,Junior Executive,Health,Mass Customer,N,Yes,8
222,Nev Larive,Male,89,1978-09-03,45.00 ,Clinical Specialist,Health,Mass Customer,N,No,16
268,Kacie Kidston,Female,60,1978-10-18,44.00 ,Chemical Engineer,Manufacturing,Mass Customer,N,No,10
332,Liza Trouel,Female,23,1978-08-19,45.00 ,Registered Nurse,Health,High Net Worth,N,No,14
355,Stacy Gullane,Female,97,1979-06-01,44.00 ,Database Administrator II,Retail,Mass Customer,N,Yes,3
383,Barclay Shalders,Male,37,1978-07-15,45.00 ,Nurse Practicioner,n/a,Affluent Customer,N,No,14
392,Brandyn Morrid,Male,38,1978-06-14,45.00 ,Safety Technician I,Property,Mass Customer,N,No,13
407,Chryste Acum,Female,82,1979-01-12,44.00 ,Structural Analysis Engineer,n/a,High Net Worth,N,Yes,15
429,Berny Bold,Female,7,1978-07-30,45.00 ,Community Outreach Specialist,IT,High Net Worth,N,Yes,21
446,Marilee Oosthout de Vree,Female,73,1978-07-02,45.00 ,Tax Accountant,IT,Affluent Customer,N,Yes,4
521,Peri Hovie,Female,29,1978-12-19,44.00 ,Help Desk Operator,Health,High Net Worth,N,No,16
528,Gayel Downs,Female,10,1979-06-06,44.00 ,Registered Nurse,Health,Mass Customer,N,No,4
552,Hilly Kleinmann,Male,66,1978-09-09,45.00 ,Geological Engineer,Manufacturing,High Net Worth,N,Yes,20
553,Charlean Fantone,Female,62,1979-05-12,44.00 ,Senior Sales Associate,Agriculture,Affluent Customer,N,Yes,7
566,Datha McPheat,Female,66,1978-12-09,44.00 ,Systems Administrator I,Financial Services,High Net Worth,N,Yes,9
570,Xever Baldetti,Male,14,1978-06-24,45.00 ,VP Product Management,Financial Services,Mass Customer,N,Yes,15
656,Marty Lebreton,Female,80,1978-11-17,44.00 ,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8
681,Jobyna Elgey,Female,55,1978-09-18,45.00 ,VP Product Management,Manufacturing,Mass Customer,N,Yes,17
727,Lenci Duerden,Male,98,1978-10-10,44.00 ,Senior Editor,Manufacturing,Mass Customer,N,No,3
741,Cristionna Mapes,Female,16,1979-02-15,44.00 ,NA,n/a,Mass Customer,N,No,11
800,Quint Popov,Male,68,1978-12-31,44.00 ,Account Coordinator,Manufacturing,Mass Customer,N,No,8
859,Devinne Tommeo,Female,53,1978-08-02,45.00 ,Geologist I,Financial Services,Affluent Customer,N,Yes,7
879,Hestia Smetoun,Female,58,1978-08-02,45.00 ,NA,n/a,Mass Customer,N,No,12
896,Idell Belderson,Female,25,1978-06-10,45.00 ,VP Sales,n/a,Mass Customer,N,No,15
907,Eamon McWhin,Male,51,1978-12-25,44.00 ,Sales Associate,Property,High Net Worth,N,Yes,17
925,Nicko Pembridge,Male,42,1978-08-07,45.00 ,Accountant IV,Manufacturing,Affluent Customer,N,No,16
953,Jasmin Brodeur,Female,16,1979-05-23,44.00 ,NA,n/a,Mass Customer,N,No,7
966,Krystyna Linning,Female,70,1978-11-05,44.00 ,Speech Pathologist,Retail,High Net Worth,N,Yes,5
969,Jo Mallinar,Female,20,1978-09-19,45.00 ,Health Coach IV,Health,High Net Worth,N,Yes,18
1000,Paulie Castelot,Female,44,1978-08-07,45.00 ,Compensation Analyst,Financial Services,Mass Customer,N,No,11
1002,Pacorro De Clairmont,Male,65,1978-08-30,45.00 ,Business Systems Development Analyst,n/a,Mass Customer,N,Yes,18
1017,Jacquenette Pluthero,Female,88,1979-01-09,44.00 ,Assistant Media Planner,Entertainment,High Net Worth,N,No,16
1032,Maribelle Werndly,Female,36,1978-07-18,45.00 ,Executive Secretary,n/a,Mass Customer,N,Yes,18
1047,Standford Tanswill,Male,39,1978-09-03,45.00 ,VP Accounting,Financial Services,Affluent Customer,N,No,11
1211,Gunar Petasch,Male,45,1978-07-23,45.00 ,VP Sales,Financial Services,Affluent Customer,N,Yes,14
1233,Keeley Hawsby,Female,17,1978-07-07,45.00 ,NA,Retail,Affluent Customer,N,Yes,16
1267,Leopold Dainton,Male,39,1979-06-03,44.00 ,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19
1339,Mariam Guiel,Female,82,1978-12-09,44.00 ,Editor,IT,High Net Worth,N,No,14
1375,Archie Van den Hof,Male,36,1978-12-07,44.00 ,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,18
1378,Ellie Prester,Female,36,1978-06-18,45.00 ,NA,Property,Affluent Customer,N,Yes,7
1397,Dimitri Durie,Male,29,1979-01-21,44.00 ,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14
1401,Ashien Winspare,Female,68,1978-09-30,44.00 ,NA,Financial Services,High Net Worth,N,No,10
1454,Caesar Wattam,Male,4,1979-04-07,44.00 ,Physical Therapy Assistant,Agriculture,Mass Customer,N,Yes,3
1457,Leonore Slixby,Female,99,1978-08-20,45.00 ,Speech Pathologist,n/a,Affluent Customer,N,Yes,12
1482,Georas Niesel,Male,29,1979-04-30,44.00 ,Electrical Engineer,Manufacturing,Mass Customer,N,No,12
1486,Dag Landell,Male,14,1978-08-07,45.00 ,Geological Engineer,Manufacturing,Mass Customer,N,No,10
1487,Kaela Soppett,Female,58,1979-05-23,44.00 ,Web Designer IV,n/a,Affluent Customer,N,Yes,5
1512,Chandler ,Male,89,1979-04-10,44.00 ,Teacher,n/a,High Net Worth,N,No,4
1542,Sanders Fernyhough,Male,56,1978-07-27,45.00 ,Food Chemist,Health,Mass Customer,N,Yes,12
1602,Shamus Dennerly,Male,68,1979-01-09,44.00 ,Professor,Retail,Mass Customer,N,No,15
1617,Jannelle Ort,Female,97,1978-07-06,45.00 ,Compensation Analyst,Financial Services,Affluent Customer,N,No,10
1626,Fanchon Fist,Female,82,1979-04-19,44.00 ,VP Accounting,Financial Services,Mass Customer,N,No,14
1661,Meggy Delgadillo,Female,21,1979-06-02,44.00 ,Administrative Assistant IV,Health,Affluent Customer,N,No,10
1670,Gisella Ravens,Female,30,1978-08-12,45.00 ,Web Designer II,Retail,Mass Customer,N,No,19
1673,Suzie Dahle,Female,45,1978-11-09,44.00 ,Professor,Financial Services,Affluent Customer,N,Yes,21
1688,Charmaine Suller,Female,80,1978-12-05,44.00 ,Systems Administrator II,n/a,Mass Customer,N,No,15
1717,Obadias Gristwood,Male,96,1978-11-14,44.00 ,Civil Engineer,Manufacturing,Mass Customer,N,No,6
1732,Elihu Cudworth,Male,95,1978-07-07,45.00 ,Desktop Support Technician,Agriculture,Mass Customer,N,Yes,10
1774,Vidovik Astall,Male,48,1978-11-01,44.00 ,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18
1776,Korey Gate,Male,77,1978-08-26,45.00 ,Accountant I,Financial Services,Affluent Customer,N,No,10
1846,Lorette Daspar,Female,4,1978-12-18,44.00 ,Senior Editor,Manufacturing,Affluent Customer,N,No,7
1854,Mandie Jeger,Female,11,1978-09-12,45.00 ,Community Outreach Specialist,n/a,High Net Worth,N,Yes,17
1886,Eugenie Belcham,Female,35,1978-09-22,45.00 ,Nurse,IT,Affluent Customer,N,No,18
1945,Griffin Gisbourn,Male,88,1978-07-10,45.00 ,Software Test Engineer II,n/a,High Net Worth,N,Yes,9
1959,Arlen Klossek,Male,3,1978-09-18,45.00 ,Director of Sales,Health,Mass Customer,N,Yes,16
1960,Falkner Jochens,Male,86,1978-07-03,45.00 ,Software Engineer II,n/a,Mass Customer,N,Yes,10
1985,Chrysler Longstaffe,Female,1,1978-12-02,44.00 ,Computer Systems Analyst I,n/a,Mass Customer,N,Yes,16
2005,Marina McElwee,Female,41,1978-08-20,45.00 ,Accountant I,Manufacturing,High Net Worth,N,No,17
2035,Kylie Terese,Male,40,1979-06-01,44.00 ,Senior Developer,Health,Mass Customer,N,No,19
2067,Slade Mulvin,Male,81,1979-05-05,44.00 ,Registered Nurse,Health,Mass Customer,N,No,17
2104,Livy Roote,Female,31,1979-01-29,44.00 ,Structural Analysis Engineer,Financial Services,Mass Customer,N,No,11
2116,Wyndham Ecob,Male,81,1979-01-20,44.00 ,Research Associate,Financial Services,Affluent Customer,N,Yes,9
2118,Ulrick Calyton,Male,29,1978-07-22,45.00 ,Developer III,n/a,High Net Worth,N,No,7
2138,Jonell Gon,Female,23,1978-11-28,44.00 ,Graphic Designer,Manufacturing,High Net Worth,N,No,15
2169,Jarrad Atwell,Male,80,1979-02-28,44.00 ,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18
2172,Emmery Angrock,Male,6,1979-01-05,44.00 ,Information Systems Manager,Health,Affluent Customer,N,Yes,13
2190,Maressa Kondrachenko,Female,77,1979-04-17,44.00 ,NA,IT,Affluent Customer,N,No,13
2207,Junia Gall,Female,93,1979-01-26,44.00 ,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16
2238,Nata Plinck,Female,96,1978-09-14,45.00 ,Director of Sales,Retail,Mass Customer,N,Yes,14
2246,Giraldo Lacer,Male,16,1979-01-24,44.00 ,Database Administrator III,n/a,Mass Customer,N,Yes,13
2279,Garrett Szymon,Male,42,1979-03-19,44.00 ,Human Resources Assistant II,Health,Mass Customer,N,No,3
2307,Corina Shadwick,Female,57,1978-06-28,45.00 ,Desktop Support Technician,Retail,High Net Worth,N,Yes,13
